FIPS_PLACE,dem,rep,dem_share,FIPS_ST
19150,942,1112,45.86173,34
19330,339,257,56.87919,34
19360,401,120,76.96737,34
19390,22840,346,98.50772,34
19510,1782,1568,53.19403,34
19840,2775,2441,53.20169,34
19900,2258,1093,67.38287,34
20020,2472,1131,68.60949,34
20350,1099,688,61.49972,34
21000,1586,584,73.08756,34
21120,1161,694,62.5876,34
21240,241,355,40.43624,34
21300,4213,3290,56.15087,34
21450,1479,2056,41.83876,34
21480,8728,2412,78.34829,34
21510,1152,1300,46.98206,34
21570,331,390,45.90846,34
21660,259,424,37.92094,34
21840,403,782,34.00844,34
21870,355,552,39.14002,34
22440,1591,1548,50.68493,34
22470,8200,7087,53.64035,34
22530,262,218,54.58333,34
22560,2434,1075,69.36449,34
22740,616,718,46.17691,34
22860,2117,1724,55.11586,34
22890,174,294,37.17949,34
22950,318,342,48.18182,34
23250,177,82,68.33977,34
23310,728,624,53.84615,34
23700,727,701,50.91036,34
23880,1277,940,57.60036,34
23910,2003,3104,39.22068,34
23940,415,440,48.53801,34
24030,3565,2550,58.29926,34
24180,746,1226,37.82961,34
24420,7873,4895,61.66197,34
24930,857,1213,41.40097,34
24965,1532,1451,51.35769,34
24990,1967,3548,35.66636,34
25020,1878,619,75.21025,34
25200,2067,1385,59.87833,34
25350,404,266,60.29851,34
25770,4919,3184,60.70591,34
25800,924,1047,46.87976,34
26070,661,532,55.40654,34
26100,837,701,54.42133,34
26340,4085,2377,63.21572,34
26520,1178,771,60.44125,34
26550,346,422,45.05208,34
26610,2418,1361,63.98518,34
26640,3418,2788,55.07573,34
26820,2472,1543,61.56912,34
26902,1315,820,61.59251,34
27360,277,434,38.95921,34
27840,1406,1548,47.59648,34
27995,4025,2274,63.89903,34
28250,378,401,48.52375,34
28470,393,222,63.90244,34
28620,811,919,46.87861,34
28650,2368,874,73.04133,34
28680,10786,3243,76.8836,34
28710,1724,2090,45.20189,34
28770,3679,2470,59.83087,34
28800,2336,1757,57.07305,34
29070,1826,799,69.5619,34
29220,606,852,41.56379,34
29370,3373,3682,47.81006,34
29430,2680,3250,45.19393,34
29460,265,338,43.94693,34
29940,387,399,49.23664,34
30150,1219,1300,48.39222,34
30210,2244,996,69.25926,34
30390,82,102,44.56522,34
30420,2616,3037,46.27631,34
30540,1031,766,57.3734,34
30570,3977,4343,47.80048,34
30738,1466,622,70.21073,34
30840,468,543,46.2908,34
31320,883,882,50.02833,34
31405,1183,1698,41.06213,34
31470,4440,1557,74.03702,34
31500,1173,1041,52.98103,34
31620,1393,645,68.35132,34
31920,2545,2794,47.6681,34
32220,224,103,68.50153,34
32250,15687,6073,72.09099,34
32310,919,1342,40.64573,34
32415,3326,4869,40.58572,34
32418,1182,1539,43.43991,34
32424,266,464,36.43836,34
32910,3096,3941,43.99602,34
33150,782,288,73.08411,34
33690,194,315,38.11395,34
34200,196,351,35.83181,34
34470,3354,2029,62.30726,34
34530,441,522,45.79439,34
34890,1135,857,56.97791,34
36000,49346,10337,82.68016,34
36480,1651,1672,49.68402,34
36510,6645,4199,61.27813,34
36660,2361,1715,57.92444,34
36690,1467,1934,43.13437,34
36720,1004,1361,42.45243,34
36810,1668,1443,53.6162,34
36930,358,223,61.6179,34
36960,1547,909,62.9886,34
37110,1893,3375,35.93394,34
37560,428,294,59.27978,34
37770,415,438,48.65182,34
38040,1685,2409,41.15779,34
38430,359,631,36.26263,34
38580,30,373,7.444169,34
38610,1597,610,72.36067,34
39120,445,356,55.55556,34
39210,552,404,57.74059,34
39360,1348,1103,54.99796,34
39390,396,709,35.8371,34
39420,1582,26,98.38308,34
39570,1403,653,68.2393,34
39630,266,376,41.43302,34
39883,630,1005,38.53211,34
39885,1090,1231,46.96252,34
39900,1,36,2.702703,34
39910,3,46,6.122449,34
39920,908,1037,46.6838,34
39990,189,477,28.37838,34
40020,2451,1204,67.05882,34
40290,2119,2564,45.24877,34
40320,536,880,37.85311,34
40350,10195,4780,68.08013,34
40440,4709,1319,78.11878,34
40530,1652,2002,45.21073,34
40680,2074,1439,59.03786,34
40770,1442,1989,42.02856,34
41010,61,65,48.4127,34
41100,4960,3228,60.57645,34
41310,5787,3336,63.43308,34
41370,167,323,34.08163,34
42390,401,513,43.87309,34
42510,3548,3350,51.4352,34
42540,1144,524,68.58513,34
42630,1322,607,68.53292,34
43050,1256,1755,41.71372,34
43380,49,145,25.25773,34
43620,1555,1765,46.83735,34
43890,1576,1857,45.90737,34
44100,3650,3018,54.73905,34
44430,2468,3420,41.91576,34
44520,1978,1882,51.24352,34
44880,2413,1985,54.86585,34
45210,1131,1130,50.02211,34
45330,1084,1553,41.10732,34
45480,2735,2740,49.95434,34
45510,1154,626,64.83146,34
45690,4286,2729,61.09765,34
45900,2747,3102,46.96529,34
46110,1577,2154,42.26749,34
46260,287,318,47.43802,34
46590,92,122,42.99065,34
46620,1748,2012,46.48936,34
46680,6055,4275,58.61568,34
47130,726,1089,40,34
47610,1677,2121,44.15482,34
47700,566,513,52.45598,34
47895,4109,3717,52.50447,34
48030,957,1062,47.3997,34
48210,1348,1579,46.05398,34
48300,4208,1826,69.73815,34
48480,998,1055,48.61179,34
48510,1347,2165,38.35421,34
48690,1034,1449,41.64317,34
48750,1263,806,61.04398,34
49440,815,905,47.38372,34
49560,1757,2446,41.80347,34
49680,839,522,61.64585,34
49920,1133,971,53.84981,34
50130,520,714,42.13938,34
51000,64281,3688,94.574,34
51210,10046,1796,84.83364,34
51360,872,1235,41.38586,34
51390,403,395,50.50125,34
51660,3887,3285,54.19688,34
51810,2630,3121,45.73118,34
51930,1359,1747,43.75402,34
52320,3279,3325,49.65173,34
52620,1346,1913,41.30101,34
52650,493,558,46.90771,34
52950,1983,2004,49.73664,34
53040,1572,2808,35.89041,34
53205,406,425,48.8568,34
53280,4218,2045,67.34792,34
53430,904,1148,44.05458,34
53490,831,1199,40.93596,34
53610,1235,1353,47.72025,34
53790,618,658,48.4326,34
53850,2812,3640,43.58338,34
53880,1215,749,61.86354,34
54060,795,604,56.8263,34
54315,2570,3338,43.50034,34
54360,2624,3458,43.1437,34
54450,373,455,45.04831,34
54480,927,652,58.70804,34
54570,1258,1841,40.59374,34
54660,483,709,40.52013,34
54690,4085,4595,47.06221,34
54870,1176,1609,42.22621,34
54990,2008,2289,46.73028,34
55770,2183,1479,59.61223,34
55800,2290,1300,63.7883,34
55895,728,1026,41.50513,34
55950,5850,6381,47.82929,34
56130,1927,2553,43.01339,34
56550,11506,3717,75.583,34
57000,35511,3841,90.23938,34
57150,1910,544,77.83211,34
57300,424,698,37.78966,34
57480,358,277,56.37795,34
57540,775,122,86.39911,34
57600,994,471,67.84983,34
57750,1251,285,81.44531,34
57840,2609,2700,49.14296,34
58200,10552,2142,83.12589,34
58350,2673,1983,57.40979,34
58590,495,691,41.73693,34
58770,2788,1048,72.67987,34
58830,1786,1897,48.49308,34
58852,342,472,42.01474,34
58920,1,11,8.333333,34
59070,2332,2025,53.52307,34
59190,14409,1031,93.32254,34
59640,5543,544,91.06292,34
59880,3780,5194,42.12168,34
59910,924,1324,41.1032,34
60090,2411,2664,47.50739,34
60540,1532,1234,55.38684,34
60600,252,378,40,34
60900,3438,726,82.56484,34
60975,2095,747,73.71569,34
61170,1605,445,78.29268,34
61530,7887,3233,70.92626,34
61650,1989,1631,54.94475,34
61680,3248,4118,44.09449,34
61725,1343,1760,43.2807,34
61980,1106,1357,44.90459,34
62430,2889,1556,64.99438,34
62820,549,728,42.99139,34
62910,2193,1836,54.43038,34
62940,3104,1839,62.79587,34
63000,6597,5306,55.423,34
63150,2926,3468,45.76165,34
63300,726,992,42.25844,34
63360,2706,2422,52.76911,34
63660,845,619,57.71858,34
63840,481,332,59.16359,34
63900,2418,2503,49.13635,34
64050,1288,1529,45.7224,34
64170,51,76,40.15748,34
64320,213,140,60.33994,34
64350,993,755,56.80778,34
64410,325,133,70.9607,34
64590,1355,1938,41.14789,34
64620,7670,1201,86.4615,34
64650,2947,2403,55.08411,34
64865,1351,1213,52.69111,34
65130,1320,2271,36.75856,34
65160,2218,1413,61.0851,34
65280,4515,3724,54.80034,34
65400,535,1134,32.05512,34
65490,679,191,78.04598,34
65790,9005,7575,54.31242,34
66240,359,439,44.98747,34
66300,812,829,49.48202,34
66330,361,749,32.52252,34
66390,576,840,40.67797,34
66450,297,350,45.90417,34
66480,302,571,34.59336,34
66570,3570,3128,53.29949,34
66720,240,251,48.87984,34
66840,684,959,41.63116,34
67020,100,148,40.32258,34
67110,247,337,42.29452,34
67320,3172,2576,55.18441,34
67350,837,1144,42.25139,34
67590,297,216,57.89474,34
67665,211,299,41.37255,34
67770,782,797,49.52502,34
67820,1935,647,74.94191,34
68190,1900,1582,54.56634,34
68304,469,143,76.63399,34
68340,1654,685,70.71398,34
68370,6819,2621,72.23517,34
68430,2427,2185,52.62359,34
68460,2468,1627,60.26862,34
68550,1835,1680,52.20484,34
68730,835,658,55.92766,34
69390,5479,4625,54.22605,34
69420,3024,2351,56.26047,34
69510,814,509,61.52683,34
69810,1682,1942,46.4128,34
69900,4676,2663,63.7144,34
70110,550,1111,33.11258,34
70140,1102,1463,42.96296,34
70380,821,995,45.20925,34
70980,182,123,59.67213,34
71010,186,341,35.29412,34
71220,1863,1320,58.52969,34
71280,1283,1310,49.47937,34
71370,1639,2696,37.80854,34
71430,5106,4280,54.40017,34
71640,257,423,37.79412,34
71670,299,427,41.18457,34
71850,588,384,60.49383,34
72240,2,5,28.57143,34
72420,3807,2176,63.63029,34
72435,808,419,65.85167,34
72480,11,13,45.83333,34
73020,4711,4217,52.76658,34
73110,15269,21171,41.90176,34
73140,1905,2956,39.18947,34
74000,17004,1297,92.91296,34
74210,643,834,43.53419,34
74270,719,741,49.24658,34
74330,2283,898,71.76988,34
74540,1182,1414,45.53159,34
74630,12996,4167,75.72103,34
75020,4743,1358,77.74135,34
75140,1580,2372,39.97976,34
75620,2181,2075,51.2453,34
75745,157,232,40.3599,34
75750,204,314,39.38224,34
75890,257,71,78.35366,34
76010,1709,1720,49.8396,34
76070,14759,8326,63.93329,34
76107,344,452,43.21608,34
76400,2214,2644,45.57431,34
76490,1828,1706,51.72609,34
76700,888,821,51.96021,34
76730,2281,2640,46.35237,34
76820,245,353,40.9699,34
77270,1256,1249,50.13972,34
77600,1177,1592,42.50632,34
78110,699,602,53.7279,34
78350,639,715,47.1935,34
78530,340,190,64.15094,34
79040,8312,7003,54.27359,34
79100,2412,2678,47.38703,34
79310,1392,2053,40.40639,34
79610,8600,3572,70.65396,34
80120,1056,725,59.29253,34
80210,136,164,45.33333,34
80270,2728,2473,52.45145,34
80390,1220,1128,51.95911,34
80630,2098,1995,51.25825,34
80720,751,1135,39.81972,34
80750,2643,2871,47.93254,34
80855,167,192,46.51811,34
81042,1360,733,64.9785,34
81170,644,944,40.55416,34
81200,868,716,54.79798,34
81380,4062,2976,57.71526,34
81890,637,301,67.91045,34
81950,3850,2859,57.3856,34
82120,2847,1311,68.47042,34
82180,929,713,56.57734,34
82300,1474,1496,49.62963,34
82423,2439,2428,50.11301,34
82450,739,155,82.66219,34
82570,1808,1978,47.75489,34
82720,862,750,53.47395,34
82960,108,87,55.38462,34
83170,1634,1474,52.574,34
83245,1170,1503,43.77104,34
1220,404,110,78.59922,35
1780,4908,6948,41.39676,35
2000,141814,88880,61.47277,35
3820,431,67,86.54618,35
4660,94,100,48.45361,35
5220,166,601,21.64276,35
5780,709,1723,29.15296,35
6270,284,57,83.28446,35
6480,1619,1010,61.58235,35
6970,1819,1050,63.40188,35
7880,172,350,32.95019,35
8440,232,532,30.36649,35
8580,306,419,42.2069,35
12150,4097,4783,46.13739,35
12430,495,356,58.16686,35
14250,832,626,57.06447,35
14810,742,270,73.32016,35
14950,392,90,81.3278,35
15370,317,113,73.72093,35
15720,118,227,34.2029,35
16420,3932,7360,34.82111,35
17960,3211,2318,58.0756,35
18310,84,294,22.22222,35
19645,738,195,79.09968,35
20270,2464,1743,58.56905,35
22380,1854,2379,43.79872,35
22580,561,471,54.36047,35
22625,1140,277,80.45166,35
24347,550,179,75.44582,35
25170,2647,927,74.06267,35
25590,419,450,48.21634,35
25800,5165,11601,30.80639,35
27340,111,42,72.54902,35
28460,3182,1789,64.01127,35
29860,468,134,77.74086,35
30490,1957,1400,58.2961,35
32160,196,372,34.50704,35
32520,2651,6045,30.48528,35
34430,582,682,46.0443,35
36230,264,740,26.29482,35
37420,466,1282,26.65904,35
39170,680,181,78.97793,35
39380,21446,14805,59.15975,35
39940,5058,939,84.34217,35
40525,218,439,33.18113,35
42180,235,69,77.30263,35
42320,2460,2024,54.86173,35
43370,3868,3518,52.36935,35
43930,1714,1154,59.7629,35
44490,692,1924,26.4526,35
46030,257,327,44.00685,35
47220,1477,1004,59.53245,35
48060,778,456,63.047,35
50160,477,614,43.72136,35
51715,389,192,66.95353,35
52300,142,48,74.73684,35
52500,278,1257,18.11075,35
52750,3985,2348,62.92436,35
55900,253,66,79.31034,35
56180,1438,1459,49.63756,35
58070,1749,1240,58.51455,35
59120,442,391,53.06122,35
59260,1807,2740,39.74049,35
61710,857,155,84.68379,35
62060,1084,531,67.12074,35
63145,701,662,51.43067,35
63460,18613,18442,50.23074,35
64930,5208,7341,41.50131,35
65000,832,280,74.82014,35
65210,762,1242,38.02395,35
66765,436,400,52.15311,35
69270,66,33,66.66667,35
69645,209,243,46.23894,35
69825,246,356,40.86379,35
70270,331,79,80.73171,35
70460,345,109,75.99119,35
70500,34792,7535,82.19812,35
72770,505,201,71.52975,35
73260,2508,1149,68.5808,35
73540,2194,1149,65.62967,35
74520,8581,3525,70.88221,35
74660,170,646,20.83333,35
75640,1217,114,91.43501,35
76200,1598,320,83.31595,35
76410,530,31,94.47415,35
79840,1500,1548,49.2126,35
79910,990,826,54.51542,35
81030,425,239,64.00602,35
81520,112,36,75.67568,35
84200,372,653,36.29268,35
84740,1438,1670,46.2677,35
86595,1372,161,89.49772,35
4900,129,291,30.71429,32
6500,3116,4206,42.55668,32
8900,120,237,33.61345,32
9700,11611,11416,50.42342,32
14090,1744,1759,49.7859,32
16300,44,74,37.28814,32
16700,101,95,51.53061,32
17500,653,840,43.73744,32
19150,125,231,35.11236,32
22500,1877,3983,32.03072,32
23500,640,1076,37.29604,32
23770,18187,12525,59.2179,32
24100,1389,2240,38.27501,32
24900,2528,3360,42.93478,32
26300,486,674,41.89655,32
26500,2780,3555,43.88319,32
27300,41,68,37.61468,32
28860,259,306,45.84071,32
31300,706,827,46.05349,32
31900,58933,54016,52.17665,32
35100,2289,2150,51.56567,32
35275,1268,1443,46.77241,32
35300,144,223,39.23706,32
36500,95,71,57.22892,32
37190,1672,2943,36.22969,32
38000,812,570,58.75543,32
38100,14,62,18.42105,32
40000,118169,78789,59.99706,32
41000,435,586,42.60529,32
41800,961,1045,47.90628,32
43000,318,284,52.82392,32
44200,195,309,38.69048,32
46000,2306,3270,41.35581,32
47000,1264,1817,41.02564,32
47880,639,2256,22.07254,32
48000,1012,1034,49.46237,32
51800,42915,17976,70.4784,32
53600,108,80,57.44681,32
53800,4325,5373,44.59682,32
54600,42712,24590,63.4632,32
60600,53324,33971,61.08483,32
62170,402,320,55.67867,32
67200,1294,1739,42.66403,32
68350,1775,2162,45.08509,32
68400,21423,16130,57.04737,32
68550,972,2921,24.96789,32
68585,33567,21448,61.01427,32
70900,5339,5736,48.20767,32
71400,31560,15182,67.51958,32
71600,3778,2251,62.66379,32
79400,66,124,34.73684,32
81245,61,102,37.42331,32
82250,243,308,44.10163,32
83000,134,313,29.97763,32
83730,272,284,48.92086,32
83800,6816,2938,69.87902,32
84600,4195,1897,68.8608,32
84800,1124,1654,40.46076,32
86200,199,196,50.37975,32
155,149,89,62.60504,36
199,316,353,47.23468,36
232,285,338,45.74639,36
276,222,357,38.34197,36
342,144,150,48.97959,36
408,2076,2090,49.83197,36
441,573,836,40.66714,36
1000,31019,6467,82.74823,36
1011,1244,1209,50.71341,36
1033,915,926,49.70125,36
1088,494,716,40.82645,36
1154,58,137,29.74359,36
1187,255,182,58.3524,36
1198,352,96,78.57143,36
1286,376,400,48.45361,36
1440,54,112,32.53012,36
1517,593,349,62.95117,36
1550,149,178,45.56575,36
1572,170,92,64.8855,36
1594,495,275,64.28571,36
1682,218,157,58.13333,36
1737,21,39,35,36
2044,2004,2061,49.29889,36
2066,3353,2912,53.51955,36
2121,59,66,47.2,36
2143,140,262,34.82587,36
2176,116,239,32.67606,36
2198,508,415,55.03792,36
2220,400,372,51.81347,36
2286,24,130,15.58442,36
2308,238,330,41.90141,36
2374,530,623,45.96704,36
2407,303,468,39.29961,36
2506,1597,746,68.16048,36
2550,53,61,46.49123,36
2583,108,259,29.42779,36
2616,870,268,76.44991,36
2649,1144,1140,50.08757,36
2737,218,217,50.11494,36
2902,382,397,49.03723,36
2968,484,489,49.74306,36
3001,291,557,34.31604,36
3078,6428,3692,63.51779,36
3188,124,63,66.31016,36
3254,138,97,58.7234,36
3320,465,422,52.4239,36
3331,171,339,33.52941,36
3353,910,828,52.35903,36
3408,3010,3073,49.48216,36
4033,290,239,54.82042,36
4055,348,384,47.54098,36
4143,7740,3403,69.46065,36
4154,2427,1493,61.91327,36
4198,1769,1530,53.62231,36
4253,1240,1117,52.60925,36
4286,821,726,53.07046,36
4396,1087,1224,47.03592,36
4440,91,143,38.88889,36
4528,56,98,36.36364,36
4550,610,599,50.45492,36
4715,3051,3038,50.10675,36
4759,1025,1253,44.99561,36
4803,323,154,67.71488,36
4891,457,623,42.31481,36
4913,2165,2228,49.28295,36
4935,5649,2989,65.39708,36
5034,1491,2172,40.70434,36
5039,1451,929,60.96639,36
5100,3905,1893,67.35081,36
5193,476,634,42.88288,36
5309,581,453,56.18956,36
5342,550,339,61.86727,36
5562,124,164,43.05556,36
5639,301,351,46.16564,36
5661,567,336,62.7907,36
5672,221,243,47.62931,36
5683,30,40,42.85714,36
5738,3944,4268,48.02728,36
5771,757,486,60.90105,36
5815,133,205,39.34911,36
5848,75,104,41.89944,36
6046,184,364,33.57664,36
6387,3459,4739,42.19322,36
6464,1279,1584,44.67342,36
6574,437,577,43.09665,36
6607,10940,5993,64.60757,36
6644,1342,501,72.81606,36
6794,201,266,43.04069,36
6849,590,458,56.29771,36
6860,1147,1642,41.12585,36
6904,69,153,31.08108,36
6937,60,60,50,36
6945,287,372,43.55083,36
6959,78,74,51.31579,36
7025,35,50,41.17647,36
7069,1356,1334,50.40892,36
7157,2038,2530,44.61471,36
7190,120,207,36.69725,36
7245,123,156,44.08602,36
7355,335,455,42.40506,36
7960,140,97,59.07173,36
8004,121,173,41.15646,36
8026,10511,2588,80.24277,36
8059,696,747,48.23285,36
8070,249,219,53.20513,36
8092,449,581,43.59223,36
8103,2677,1562,63.15169,36
8136,796,302,72.49545,36
8147,303,263,53.53357,36
8169,49,84,36.84211,36
8257,12848,5699,69.27266,36
8323,848,922,47.9096,36
8334,612,803,43.25088,36
8422,256,344,42.66667,36
8466,1269,945,57.31707,36
8488,295,286,50.77453,36
8532,1779,1534,53.69756,36
9000,1024,752,57.65766,36
10132,556,529,51.24424,36
10231,174,268,39.36652,36
10286,96,68,58.53659,36
10341,438,569,43.49553,36
11000,83990,18183,82.20371,36
11132,79,89,47.02381,36
11154,42,33,56,36
11440,58,97,37.41935,36
11550,6,8,42.85714,36
11638,224,290,43.57977,36
11671,117,109,51.76991,36
11704,477,611,43.84191,36
11748,26,23,53.06122,36
11781,1332,1468,47.57143,36
11825,443,361,55.0995,36
11847,283,515,35.46366,36
11902,295,232,55.97723,36
11935,103,175,37.05036,36
12111,285,400,41.60584,36
12144,2677,2001,57.22531,36
12177,52,127,29.05028,36
12188,878,800,52.3242,36
12210,136,196,40.96386,36
12254,359,599,37.4739,36
12331,1457,628,69.8801,36
12353,199,218,47.72182,36
12419,1143,1250,47.76431,36
12532,1237,1600,43.6024,36
12584,109,153,41.60305,36
12683,465,412,53.02166,36
12749,133,163,44.93243,36
12771,183,276,39.86928,36
12870,408,303,57.38397,36
12881,54,69,43.90244,36
12958,104,114,47.70642,36
13002,829,702,54.14762,36
13024,165,243,40.44118,36
13068,121,125,49.18699,36
13079,1567,292,84.29263,36
13145,801,622,56.28953,36
13233,985,1768,35.77915,36
13288,237,182,56.56325,36
13376,6763,6415,51.32038,36
13420,1698,1775,48.89145,36
13442,1633,1516,51.85773,36
13530,102,140,42.14876,36
13552,7210,1983,78.42924,36
13585,389,377,50.78329,36
13618,66,109,37.71429,36
13662,246,306,44.56522,36
13739,248,158,61.08374,36
13805,571,195,74.54308,36
13981,161,101,61.45038,36
14003,555,294,65.37102,36
14036,138,197,41.19403,36
14058,48,24,66.66667,36
